Question,Option1,Option2,Option3,Option4,Option5,Option6,"Correct Option
(Note:- if correct option is Option1 then insert 1)",Category Name,Marks
"When it comes to KMS, which of the following best describes how the AWS Key
Management Service works? Choose the correct answer from the options below","AWS KMS supports two kinds of keys — master keys and data keys. Master
keys can be used to directly encrypt and decrypt up to 4 kilobytes of data
and can also be used to protect data keys. The master keys are then used
to encrypt and decrypt customer data.","AWS KMS supports two kinds of keys — master keys and data keys.
Master keys can be used to directly encrypt and decrypt up to 4
kilobytes of data and can also be used to protect data keys. The data
keys are then used to encrypt and decrypt customer data.","AWS KMS supports two kinds of keys — master keys and data keys. Master
keys can be used to directly encrypt and decrypt up to 4 kilobytes of data
and can also be used to protect data keys. The data keys are then used to
decrypt the customer data, and the master keys are used to encrypt the
customer data","AWS KMS supports two kinds of keys — master keys and data keys. Master
keys can be used to directly encrypt and decrypt up to 4 kilobytes of data
and can also be used to protect data keys. The data keys are then used to
encrypt the customer data and the master keys are used to decrypt the
customer data.",,,2,Professional,5
"A company has developed a Ruby on Rails content management platform. Currently,
OpsWorks with several stacks for dev, staging, and production is being used to deploy
and manage the application. Now, the company wants to start using Python instead of
Ruby. How should the company manage the new deployment such that it should be able
to revert back to the old application with Ruby if the new deployment starts adversely
impacting the existing customers? Choose the correct answer from the options below","Create a new stack that contains the Python application code and manages
separate deployments of the application via the secondary stack using the
deploy lifecycle action to implement the application code.","Create a new stack that contains a new layer with the Python code.
Route only a small portion of the production traffic to use the new
deployment stack. Once the application is validated, slowly increase
the production traffic to the new stack using the Canary Deployment.
Revert to the old stack, if the new stack deployment fails or does not
work.","Create a new stack that contains the Python application code. Route all the
traffic to the new stack at once so that all the customers get to access the
updated application.","Update the existing host instances of the application with the new Python
code. This will save the cost of having to maintain two stacks, hence
cutting down on the costs",,,2,Professional,5
"Your application is having very high traffic, so you have enabled autoscaling in multiavailability
zone to suffice the needs of your application but you observe that one of the
availability zones is not receiving any traffic. What can be wrong here?",Autoscaling only works for single availability zone,Autoscaling can be enabled for multi AZ only in north Virginia region,Availability zone is not added to Elastic load balancer,Instances need to manually added to availability zone,,,3,Professional,5
"You're running a financial application on an EC2 instance. Data is stored in the instance is
critical and in the event of a failure of an EBS volume, the RTO and RPO are less than 1
minute. How would you architect this application given the RTO and RPO requirements?
Choose the correct answer from the options below","Mirror the data using RAID 1 configuration, which provides fault
tolerance on EBS volumes.","Nothing is required since EBS volumes are durability backed up to
additional hardware in the same availability zone.","Write a script to create automated snapshots of the EBS volumes every
minute. In the event of failure have an automated script that detects failure
and launches a new volume from the most recent snapshot.","Stripe multiple EBS volumes together with RAID 0, which provides fault
tolerance on EBS volumes.",,,1,Professional,5
"A company is considering integrating their on-premises resources with AWS in a hybrid
architecture without any security threats posed by the internet. Their goal is to run the
customer-facing data collection processes in AWS. They have to transfer huge volume of
data from EC2 instances running in an AWS VPC to their on-premises environment daily.
How can this be accomplished?","Provision a VPN connection between the on-premise data center and the
AWS region using the VPN section of a VPC.","Suggest provisioning a Direct Connect connection between the onpremise
data center and the AWS regi","Suggest using AWS import/export to transfer the TBs of data while
synchronizing the new data as it arrives.","Suggest leaving the data required for the application on-premise and use a
VPN to query the on-premise database data from EC2 when required",,,2,Professional,5
"You are working as a consultant for a company designing a new hybrid architecture to
manage part of their application infrastructure in the cloud and on-premise. As part of the
infrastructure, they need to consistently transfer high amounts of data. They require a low
latency and high consistency traffic to AWS. The company is looking to keep costs as low
possible and is willing to accept slow traffic in the event of primary failure. Given these
requirements how would you design a hybrid architecture? Choose the correct answer
from the options below","Provision a Direct Connect connection to an AWS region using a Direct
Connect partner. Provision a VPN connection as a backup in the event
of Direct Connect connection failure.","Create a dual VPN tunnel for private connectivity, which increases network
consistency and reduces latency. The dual tunnel provides a backup VPN
in the case of primary failover.","Provision a Direct Connect connection which has automatic failover and
backup built into the service.","Provision a Direct Connect connection to an AWS region using a Direct
Connect provider. Provision a secondary Direct Connect connection as a
failover.",,,2,Professional,5
"An employee keeps terminating EC2 instances on the production environment. You've
determined the best way to ensure this doesn't happen to add an extra layer of defense
against terminating the instances. What is the best method to ensure that the employee
does not terminate the production instances?
Choose the 2 correct answers from the options below","Tag the instance with a production-identifying tag and add resourcelevel
permissions to the employee user with an explicit deny on the
terminate API call to instances with the production tag","Tag the instance with a production-identifying tag and modify the
employees group to allow only start, stop, and reboot API calls and not the
terminate instance call.","Modify the IAM policy on the user to require MFA before deleting EC2
instances and disable MFA access to the employee","Modify the IAM policy on the user to require MFA before deleting EC2
instances",,,1&4,Professional,5
"A company has many employees who need to run internal applications that access the
company's AWS resources. These employees already have user credentials in the
company's current identity authentication system, which does not support SAML 2.0. The
company does not want to create a separate IAM user for each company employee. How
should the SSO setup be designed?
Choose the 2 correct answers from the options below",Create an IAM user to share based off of employee roles in the company.,"Create a custom identity broker application which authenticates the
employees using the existing system, uses the GetFederationToken
API call and passes a permission policy to gain temporary access
credentials from STS.","Create a custom identity broker application which authenticates
employees using the existing system and uses the AssumeRole API
call to gain temporary, role-based access to AWS.","Configure an AD server which synchronizes from the company's current
Identity Provide and configures SAML-based single sign-on which will then
use the AssumeRoleWithSAML API calls to generate credentials for the
employees.",,,2&3,Professional,5
"Which of the following is NOT a way to minimize the attack surface area as a DDOS
minimization strategy in AWS? Choose the correct answer from the options below","Configure services such as Elastic Load Balancing and Auto Scaling to
automatically scale",Reduce the number of necessary Internet entry points,Separate end user traffic from management traffic.,Eliminate non-critical Internet entry points,,,3,Professional,5
"A software team is building up a feature that needs a new RESTful endpoint that returns
greetings to customers. The endpoint contains several path variables and query string
parameters. This HTTP endpoint is supposed to be hit millions of times per month
however the hit rate may change dramatically. The team decides to use API
gateway/lambda to save some cost. The team needs to deploy the feature quickly
however the team members have little experiences on lambda. Which below options CAN
NOT help the team? Select 2.","In lambda console, choose a blueprint such as “microservice-http-endpoint”
to create an lambda-microservice under the API that is selected.","Build an API gateway with a proxy resource for a Lambda function. This can
be done by selecting the “Configure as proxy resource” option when
creating API resource","Use the API Gateway console to build an API that enables a client to
call Lambda functions through the Lambda custom integration.
Lambda custom integration is very simple to use and the user has little
else to do except choosing a particular Lambda function in a given
region.","Implement a lambda authorizer for the API gateway to grant
permissions. A Lambda authorizer uses bearer token authentication
strategies, such as OAuth or SAML, which secures the access to API
gateway and back end lambda.",,,3&4,Professional,5
"A company has a Redshift cluster for petabyte-scale data warehousing. The data within
the cluster is easily reproducible from additional data stored on Amazon S3. The company
wants to reduce the overall total cost of running this Redshift cluster. Which scenario
would best meet the needs of the running cluster, while still reducing total overall
ownership cost of the cluster? Choose the correct answer from the options below","Instead of implementing automatic daily backups, write a CLI script that
creates manual snapshots every few days. Copy the manual snapshot to a
secondary AWS region for disaster recovery situations","Enable automated snapshots but set the retention period to a lower
number to reduce storage costs","mplement daily backups, but do not enable multi-region copy to save data
transfer costs.",Disable automated and manual snapshots on the cluster,,,4,Professional,5
